label,label_name,new_device,unusual_location,impossible_travel,used_vpn,credentials_breached,failed_logins,beneficiary_age_min,amount,amount_fraction
1,fraud,0,1,0,1,1,0,24.7,130165.27,0.886
0,legit,1,0,0,1,0,0,730.89,20987.1,0.1543
1,fraud,1,1,1,1,0,1,27.68,97558.35,0.5427
0,legit,0,0,0,0,0,0,505.68,4071.0,0.165
1,fraud,1,1,0,0,1,0,1542.07,99048.35,0.8245
0,legit,0,0,0,0,0,0,41897.78,8955.47,0.1661
1,fraud,1,1,0,0,1,3,1010.58,113353.15,0.7856
0,legit,0,0,0,0,0,0,1023.52,60467.1,0.3245
1,fraud,1,1,1,1,1,0,3848.93,29174.47,0.4449
0,legit,0,0,0,0,0,0,17237.49,19938.5,0.1438
1,fraud,1,1,1,1,0,0,760.91,51219.75,0.51
0,legit,0,0,0,0,0,0,15998.48,49177.89,0.5
1,fraud,1,1,0,1,1,0,21.49,107730.43,0.5499
0,legit,0,1,0,0,0,0,41625.61,95399.52,0.4806
1,fraud,1,1,0,1,0,2,4998.85,124764.8,0.746
0,legit,1,0,0,0,0,0,42782.75,1253.03,0.0216
1,fraud,1,1,1,0,0,2,254.42,112824.59,0.8556
0,legit,0,0,0,0,0,0,952.03,17503.99,0.1219
1,fraud,1,1,1,1,1,1,14.56,195057.06,0.981
0,legit,0,0,0,0,0,0,726.99,2226.13,0.0176
1,fraud,0,1,1,1,1,1,1307.79,86438.8,0.4537
0,legit,0,0,0,0,0,0,872.81,19879.71,0.2557
1,fraud,1,1,1,0,1,3,19.64,57003.06,0.986
0,legit,0,0,0,0,0,0,381.87,14754.0,0.0841
1,fraud,1,1,1,0,0,1,2.48,51148.11,0.6555
0,legit,1,0,0,0,0,0,1350.06,23582.27,0.333
1,fraud,1,1,1,1,0,0,2699.09,47789.29,0.7939
0,legit,0,0,0,0,0,2,12398.17,17820.56,0.2004
1,fraud,1,1,0,0,0,3,845.35,34417.14,0.2363
0,legit,0,0,0,0,0,0,9920.07,163.61,0.0012
1,fraud,0,1,1,1,0,0,37.31,28056.41,0.9255
0,legit,0,0,0,0,0,0,25479.31,7994.83,0.093
1,fraud,1,1,1,1,1,1,4814.45,42632.01,0.2786
0,legit,0,0,0,0,0,0,8060.03,14717.3,0.0921
1,fraud,1,1,0,1,1,2,24.22,40264.55,0.8737
0,legit,1,1,0,0,0,0,4019.14,8449.65,0.0751
1,fraud,1,1,1,0,1,2,4.14,81267.81,0.45
0,legit,0,0,0,0,0,0,1036.9,3872.15,0.1642
1,fraud,1,1,0,0,0,1,0.59,23105.85,0.1571
0,legit,0,0,0,1,0,0,1374.85,19985.42,0.1205
1,fraud,1,0,1,0,0,0,404.79,25735.81,0.718
0,legit,1,0,0,1,0,0,31739.18,3956.96,0.0237
1,fraud,1,1,0,1,0,2,948.85,73260.51,0.5916
0,legit,0,0,0,0,0,0,1170.96,13349.08,0.1464
1,fraud,1,1,0,0,1,0,31.93,14828.1,0.1081
0,legit,0,0,0,0,0,0,39534.48,2905.25,0.0179
1,fraud,1,0,1,0,1,0,4649.86,33220.85,0.2817
0,legit,0,0,0,0,0,1,9781.68,23342.32,0.1347
1,fraud,1,1,0,1,0,2,529.25,168933.56,0.9676
0,legit,0,0,0,0,0,0,22330.77,4504.92,0.127
1,fraud,1,0,1,1,1,0,13.01,40857.16,0.7144
0,legit,0,0,0,0,0,0,8512.22,8739.83,0.054
1,fraud,1,0,0,0,1,1,28.41,94907.86,0.5914
0,legit,0,0,0,0,0,0,12172.81,7244.96,0.135
1,fraud,1,1,1,1,0,0,57.88,103008.05,0.5432
0,legit,0,0,0,0,0,0,20115.49,51713.02,0.4173
1,fraud,1,1,0,1,1,0,138.07,108475.33,0.8267
0,legit,0,0,0,0,0,0,34607.29,3889.59,0.0474
1,fraud,1,0,0,0,0,1,804.64,134758.88,0.7094
0,legit,0,1,0,0,0,0,40822.36,1644.86,0.0571
1,fraud,1,1,0,0,1,2,58.89,25155.34,0.1409
0,legit,0,0,0,0,0,1,32840.21,5021.06,0.043
1,fraud,1,1,1,1,0,1,4378.79,32076.73,0.4388
0,legit,0,0,0,0,0,0,848.19,13822.68,0.2114
1,fraud,1,1,0,0,0,2,29.61,106040.44,0.7625
0,legit,1,0,0,0,0,1,621.13,2394.77,0.086
1,fraud,1,0,0,1,1,1,40.41,79798.99,0.6885
0,legit,0,0,0,1,0,0,1213.47,44547.08,0.3003
1,fraud,1,1,0,1,1,0,1766.2,49434.95,0.647
0,legit,0,0,0,0,0,0,1239.01,1784.44,0.0172
1,fraud,0,0,1,1,0,1,1436.69,45230.25,0.4232
0,legit,0,0,0,0,1,0,2026.7,26860.19,0.2268
1,fraud,1,0,0,1,0,0,14.06,36230.56,0.5858
0,legit,0,0,0,0,0,0,33014.24,21512.64,0.1103
1,fraud,1,1,1,1,1,1,1826.01,17724.84,0.6846
0,legit,0,0,0,0,0,0,38992.56,31857.47,0.2728
1,fraud,1,1,1,1,1,1,1.14,28564.97,0.4212
0,legit,0,0,0,0,0,1,1205.32,17339.64,0.0987
1,fraud,1,1,0,1,0,1,1048.47,98174.74,0.876
0,legit,0,1,0,0,0,0,16805.16,988.15,0.006
1,fraud,1,1,0,1,0,0,41.0,15370.04,0.6198
0,legit,0,0,0,0,0,2,35424.9,2133.75,0.0903
1,fraud,1,1,1,1,1,2,749.29,124914.66,0.6313
0,legit,1,0,0,1,1,0,3193.85,3485.7,0.0371
1,fraud,1,1,0,0,1,0,52.47,176693.09,0.9414
0,legit,1,0,0,0,0,0,196.06,1740.89,0.0753
1,fraud,1,1,1,0,1,0,30.59,52994.58,0.6709
0,legit,0,0,0,0,0,0,29244.5,91763.9,0.5218
1,fraud,1,1,1,1,1,0,56.64,122507.08,0.8822
0,legit,0,0,0,0,0,0,521.07,21928.61,0.1653
1,fraud,1,1,0,0,1,2,664.18,72462.24,0.5908
0,legit,0,0,0,1,0,0,1253.2,43387.23,0.2693
1,fraud,0,1,1,1,0,2,3855.05,28875.14,0.2159
0,legit,0,0,0,0,0,1,171.39,55507.94,0.2884
1,fraud,1,1,1,1,1,1,22.39,56417.9,0.8725
0,legit,0,0,0,0,0,0,1086.56,4952.02,0.0461
1,fraud,1,1,1,1,1,2,597.43,61728.08,0.984
0,legit,0,0,0,0,0,0,32199.94,20577.99,0.1071
1,fraud,1,1,0,1,1,1,7.14,18510.14,0.5719
0,legit,1,0,0,0,0,0,90.3,8318.69,0.1531
1,fraud,1,1,0,0,1,0,12.49,54752.78,0.8239
0,legit,0,1,0,0,0,0,26410.16,2464.9,0.0522
1,fraud,1,1,1,0,1,0,59.26,105770.18,0.5413
0,legit,0,1,0,0,0,0,110.5,26658.76,0.2338
1,fraud,1,1,0,0,1,2,23.88,39650.56,0.6543
0,legit,0,0,0,0,0,1,18349.16,17207.03,0.094
1,fraud,1,0,0,1,1,1,14.51,89213.92,0.9164
0,legit,1,0,0,0,0,0,38703.91,7564.23,0.1124
1,fraud,1,0,0,1,0,0,2293.99,58392.44,0.6972
0,legit,0,0,0,0,0,0,958.43,14714.94,0.1039
1,fraud,1,1,0,1,1,1,1318.64,97017.28,0.7861
0,legit,0,0,0,0,0,0,30677.84,36139.11,0.5111
1,fraud,0,1,1,0,1,2,25.08,147294.84,0.9634
0,legit,0,0,0,0,0,1,1146.08,27433.68,0.2008
1,fraud,1,1,1,1,0,1,752.82,100930.21,0.7005
0,legit,0,0,0,0,1,0,933.08,3500.82,0.0447
1,fraud,1,1,1,1,1,2,23.97,3602.57,0.0863
0,legit,0,0,0,0,0,0,25670.49,109204.11,0.5505
1,fraud,1,1,0,0,1,3,2376.48,14532.35,0.1051
0,legit,0,0,0,0,0,0,999.11,39709.34,0.2245
1,fraud,1,0,1,1,1,0,3991.79,101647.21,0.8438
0,legit,0,0,0,0,0,0,1010.48,7972.62,0.0844
1,fraud,1,1,1,0,1,0,28.9,53701.08,0.8874
0,legit,0,0,0,0,0,0,21740.49,14185.75,0.1037
1,fraud,1,1,1,0,1,1,55.04,90510.62,0.7519
0,legit,0,1,0,0,0,0,814.93,7086.6,0.1346
1,fraud,1,1,0,0,1,2,2499.01,113421.07,0.7255
0,legit,0,0,0,0,0,0,3204.01,73284.74,0.4369
1,fraud,0,0,0,0,0,2,46.84,33887.98,0.5415
0,legit,0,0,0,0,0,0,1052.5,84519.01,0.5335
1,fraud,1,1,1,0,0,0,857.67,71666.53,0.518
0,legit,0,0,1,0,0,0,840.81,37499.95,0.4079
1,fraud,1,1,1,0,1,2,980.24,37879.26,0.9561
0,legit,0,1,0,0,0,0,11025.58,77600.31,0.6134
1,fraud,1,1,0,1,0,1,33.84,56649.82,0.8828
0,legit,0,0,0,1,0,0,1241.87,5654.78,0.1283
1,fraud,1,0,0,1,0,1,4865.7,104157.01,0.6854
0,legit,0,0,0,0,0,0,42451.42,7574.12,0.0619
1,fraud,1,1,1,1,1,0,786.42,14560.27,0.083
0,legit,0,0,0,0,0,0,2667.99,74096.58,0.5715
1,fraud,1,0,0,1,1,0,1173.24,27332.23,0.1757
0,legit,0,0,0,1,0,0,1215.23,5683.56,0.1469
1,fraud,1,1,1,0,1,1,4773.09,42869.76,0.2977
0,legit,0,0,0,0,0,0,898.42,3245.9,0.0275
1,fraud,1,1,0,1,0,1,2306.8,21320.19,0.7161
0,legit,0,0,0,0,0,0,506.68,16601.66,0.1368
1,fraud,1,1,1,1,1,2,2205.85,61483.14,0.4767
0,legit,1,0,0,0,0,0,153.98,14438.41,0.1087
1,fraud,1,1,0,1,1,2,12.4,21724.9,0.8952
0,legit,0,0,0,0,0,0,26549.7,1881.79,0.0788
1,fraud,1,0,1,1,0,0,23.4,67387.54,0.4262
0,legit,0,0,0,0,0,0,5694.56,62453.39,0.3575
1,fraud,1,1,1,0,1,1,42.67,77774.44,0.6253
0,legit,0,0,0,0,0,0,31592.48,2776.52,0.0162
1,fraud,0,1,0,0,1,0,951.57,93644.4,0.964
0,legit,0,0,0,0,1,0,1064.58,35325.28,0.1791
1,fraud,0,0,0,1,0,0,4451.83,22453.46,0.4348
0,legit,0,0,0,0,0,0,9812.72,38575.79,0.4776
1,fraud,1,1,1,0,1,3,903.96,32290.67,0.4467
0,legit,0,0,0,0,0,0,1404.4,14994.49,0.1227
1,fraud,1,1,0,1,1,0,321.37,83940.63,0.4488
0,legit,0,1,0,0,0,0,15311.82,58771.4,0.3054
1,fraud,1,1,0,0,0,1,1879.93,62693.24,0.4254
0,legit,0,0,0,1,0,0,12570.24,23710.92,0.1259
1,fraud,1,1,0,1,1,0,53.44,5076.38,0.0723
0,legit,1,0,0,1,0,0,279.65,8953.49,0.3737
1,fraud,1,0,1,0,1,0,15.85,80072.65,0.8301
0,legit,0,0,0,0,0,0,1270.42,9172.28,0.097
1,fraud,1,1,0,1,0,0,1362.89,29393.44,0.751
0,legit,0,0,0,0,0,0,33995.08,4133.72,0.0757
1,fraud,1,0,0,1,0,1,29.9,82879.25,0.4317
0,legit,0,0,0,0,0,0,23736.14,144.73,0.0014
1,fraud,1,1,1,1,1,2,609.27,119642.61,0.9176
0,legit,0,0,0,1,1,0,29608.49,7581.7,0.0709
1,fraud,1,1,0,1,1,2,25.82,73258.93,0.8263
0,legit,0,0,0,0,0,2,38281.9,2455.39,0.0432
1,fraud,0,1,0,1,1,1,44.17,64112.43,0.6166
0,legit,0,0,0,0,0,0,332.21,7155.88,0.2072
1,fraud,1,0,1,1,0,0,262.82,9397.17,0.1066
0,legit,0,0,0,0,0,0,615.02,11284.34,0.079
1,fraud,1,1,0,1,1,1,1237.04,38988.59,0.2414
0,legit,0,0,0,1,0,0,839.63,24820.37,0.1713
1,fraud,1,1,1,0,1,1,1.73,23148.19,0.7234
0,legit,0,0,0,0,0,0,6946.65,66486.68,0.356
1,fraud,1,1,1,1,1,0,22.74,61512.45,0.9362
0,legit,0,0,0,0,0,0,23153.49,3065.41,0.0194
1,fraud,1,1,1,1,0,1,55.77,4049.34,0.0582
0,legit,0,0,0,0,0,0,269.32,439.81,0.0038
1,fraud,1,1,1,0,1,0,12.9,94990.92,0.504
0,legit,0,0,0,0,0,0,1257.96,4887.6,0.1
1,fraud,1,0,1,1,0,1,31.83,71393.63,0.5256
0,legit,0,0,0,0,0,0,456.98,123587.81,0.6525
1,fraud,1,0,1,1,0,1,237.98,52018.16,0.445
0,legit,0,0,1,0,0,0,221.62,712.46,0.0143
1,fraud,1,1,0,0,1,2,1211.23,15552.26,0.4551
0,legit,0,0,0,0,0,0,25204.9,61214.7,0.3469
1,fraud,1,1,0,1,0,2,21.45,99020.91,0.8515
0,legit,1,1,0,0,0,0,6085.86,9076.41,0.0562
1,fraud,1,0,0,0,0,0,3043.0,112001.35,0.7688
0,legit,0,0,0,0,0,0,371.27,10444.81,0.4899
1,fraud,1,1,0,0,1,1,8.9,95680.51,0.7323
0,legit,0,0,0,0,0,0,384.43,21006.3,0.2403
1,fraud,1,1,1,1,0,2,5148.04,68230.18,0.8023
0,legit,0,0,0,0,0,0,10357.09,6675.68,0.0412
1,fraud,1,1,0,1,1,1,4776.31,120962.41,0.6553
0,legit,0,0,0,0,1,0,5522.14,64510.31,0.4272
1,fraud,1,1,1,1,1,2,451.52,65314.32,0.9717
0,legit,0,0,0,0,0,0,18523.57,3780.91,0.0454
1,fraud,1,1,1,0,1,0,3432.9,47341.54,0.5939
0,legit,0,0,0,0,0,0,1265.95,37506.93,0.399
1,fraud,1,1,0,0,1,2,16.79,140361.46,0.9697
0,legit,0,0,0,0,1,0,11439.03,52940.89,0.3127
1,fraud,0,0,0,1,1,1,22.57,87480.51,0.464
0,legit,0,0,0,0,1,0,657.1,565.59,0.0036
1,fraud,0,1,1,1,1,0,60.89,91700.03,0.5645
0,legit,0,0,0,0,0,1,8647.6,763.42,0.0045
1,fraud,1,0,1,1,0,1,710.67,72887.9,0.5022
0,legit,0,0,0,0,0,0,687.22,80.79,0.0028
1,fraud,1,1,1,1,1,1,1112.76,33123.07,0.5777
0,legit,1,0,1,1,1,0,35230.76,9005.73,0.107
1,fraud,1,1,1,0,1,3,454.93,131064.95,0.8348
0,legit,0,0,0,1,1,0,193.11,19016.51,0.3912
1,fraud,1,1,0,0,1,0,8.12,73673.49,0.8383
0,legit,0,0,0,1,0,0,5419.81,46631.98,0.5543
1,fraud,0,1,0,1,1,0,12.23,87914.67,0.5743
0,legit,0,0,0,0,0,0,14080.86,120962.56,0.6974
1,fraud,1,1,0,0,1,2,2872.89,130394.65,0.6854
0,legit,0,0,0,0,0,0,480.98,76247.16,0.6501
1,fraud,0,1,0,0,0,0,3346.63,91979.1,0.5786
0,legit,1,0,0,0,0,0,7341.44,2612.84,0.039
1,fraud,0,0,0,1,0,0,59.66,13215.18,0.0745
0,legit,0,0,0,0,0,0,11891.17,32525.67,0.1758
1,fraud,0,1,0,1,0,1,1351.97,60799.29,0.8865
0,legit,1,0,0,0,0,0,16728.69,13490.96,0.1023
1,fraud,1,1,0,0,0,0,5160.48,114318.7,0.5998
0,legit,0,0,0,0,0,0,28140.22,5032.72,0.0703
1,fraud,1,1,0,1,1,1,2493.74,86140.43,0.8277
0,legit,0,0,0,0,0,0,916.96,20001.93,0.1635
1,fraud,1,1,0,1,1,0,3100.79,7159.32,0.0575
0,legit,0,0,0,0,1,0,609.25,29512.65,0.1717
1,fraud,1,1,0,1,1,0,0.61,10053.71,0.0867
0,legit,0,0,0,0,0,0,6.22,52645.25,0.5028
1,fraud,1,1,0,1,0,0,912.76,65846.87,0.6605
0,legit,0,0,0,0,0,0,451.07,80608.96,0.6458
1,fraud,1,1,0,1,1,0,1706.29,35830.88,0.4363
0,legit,0,0,0,0,0,0,9844.88,18697.53,0.1081
1,fraud,1,1,1,1,0,2,4899.16,37105.22,0.2234
0,legit,0,0,0,0,0,0,997.34,4112.78,0.0866
1,fraud,1,1,0,0,1,0,40.46,42519.06,0.2223
0,legit,0,1,0,0,0,1,16917.08,4725.0,0.0382
1,fraud,1,1,1,0,1,0,2213.45,15881.9,0.2438
0,legit,0,0,0,0,0,0,11874.31,960.44,0.0388
1,fraud,1,1,0,1,0,2,1304.18,99123.35,0.76
0,legit,1,0,0,1,0,0,21675.51,3070.27,0.0634
1,fraud,1,1,1,1,0,2,41.28,187936.9,0.9483
0,legit,0,0,0,0,0,0,1642.76,2840.89,0.0663
1,fraud,1,0,0,1,0,1,6.72,8382.0,0.0746
0,legit,0,0,0,0,0,0,13128.16,3927.16,0.0223
1,fraud,1,1,1,1,0,1,1206.36,16463.16,0.7926
0,legit,0,0,0,0,0,0,211.76,1157.15,0.0261
1,fraud,0,1,0,0,1,1,13.03,10359.84,0.1661
0,legit,1,0,0,0,0,0,4230.72,697.02,0.0068
1,fraud,1,1,0,1,0,1,1417.09,38984.4,0.8182
0,legit,0,0,0,0,0,0,767.16,7060.82,0.0979
1,fraud,1,1,0,1,1,3,430.9,40549.6,0.8499
0,legit,0,0,0,0,0,0,496.34,1508.33,0.0313
1,fraud,0,1,1,1,0,0,1352.45,123272.23,0.7898
0,legit,0,0,0,0,0,0,2527.1,13751.76,0.0833
1,fraud,1,1,0,1,1,0,35.02,105634.25,0.6032
0,legit,0,0,0,0,0,0,1030.42,4849.28,0.056
1,fraud,0,1,0,0,0,1,58.3,56611.99,0.5519
0,legit,0,0,0,0,0,0,13272.63,115481.47,0.6107
1,fraud,1,1,0,1,1,1,32.33,7288.94,0.2743
0,legit,0,0,0,0,0,0,209.41,47024.93,0.2401
1,fraud,1,1,1,1,1,0,5075.39,22997.51,0.1963
0,legit,0,0,0,0,0,0,3857.61,96788.83,0.5419
1,fraud,1,1,1,0,1,0,1023.33,94315.82,0.5146
0,legit,1,0,0,0,0,0,39097.53,6521.61,0.0438
1,fraud,1,1,0,1,1,2,288.64,32831.09,0.7673
0,legit,0,1,0,0,0,0,40484.48,6510.62,0.0984
1,fraud,1,0,0,0,1,1,38.74,160375.1,0.8909
0,legit,0,0,0,0,1,0,38200.54,95913.81,0.4896
1,fraud,1,1,0,0,1,0,5309.82,120759.6,0.6089
0,legit,0,0,0,1,0,1,23373.05,15764.65,0.0967
1,fraud,1,1,0,0,1,0,44.15,75682.11,0.837
0,legit,0,0,0,0,0,0,12341.61,2948.64,0.0195
1,fraud,1,0,1,0,1,0,379.24,30693.91,0.9865
0,legit,0,0,0,0,0,0,585.48,9315.45,0.0745
1,fraud,0,1,0,1,1,0,4225.19,34705.23,0.4694
0,legit,1,0,0,0,0,0,35350.99,33856.37,0.5614
1,fraud,1,0,1,1,0,0,107.14,94224.71,0.5072
0,legit,0,0,0,0,0,0,17334.28,218.68,0.0023
1,fraud,1,1,0,1,1,0,48.82,56336.72,0.4795
0,legit,0,0,0,0,0,0,32283.23,9736.92,0.1702
1,fraud,1,1,0,1,1,1,17.83,171581.42,0.8874
0,legit,0,0,0,0,0,0,1267.57,1736.98,0.0263
1,fraud,1,0,1,1,1,0,608.07,156267.79,0.8218
0,legit,0,0,0,0,0,0,3723.93,47972.18,0.6326
1,fraud,0,1,0,0,1,2,35.9,54483.3,0.5194
0,legit,0,0,0,0,0,0,13758.22,49562.57,0.282
1,fraud,1,1,1,0,0,3,28.55,18894.72,0.1362
0,legit,0,0,0,0,0,0,7305.7,10000.35,0.0732
1,fraud,1,1,0,0,1,0,39.96,22140.8,0.8583
0,legit,0,0,0,0,0,0,10399.97,12229.8,0.1162
1,fraud,1,0,0,0,0,0,18.61,46211.85,0.9456
0,legit,0,0,0,0,1,0,979.16,49412.29,0.3837
1,fraud,1,1,0,1,1,3,20.16,46706.29,0.8114
0,legit,0,0,0,1,0,0,17903.46,26701.04,0.1478
1,fraud,1,0,1,0,1,1,15.43,60010.39,0.5479
0,legit,0,0,0,0,0,0,320.52,27353.83,0.1765
1,fraud,1,0,1,1,1,0,6.0,127184.93,0.7512
0,legit,0,0,0,0,1,0,34131.17,29787.47,0.1719
1,fraud,1,1,1,1,1,1,40.14,15879.12,0.7657
0,legit,0,0,0,0,0,0,1272.49,37903.37,0.3307
1,fraud,1,1,0,0,1,0,26.34,133477.95,0.9257
0,legit,0,0,0,0,0,0,9201.75,7485.0,0.0398
1,fraud,1,1,0,1,1,0,22.02,23475.19,0.8628
0,legit,0,0,0,0,0,0,4364.21,1142.08,0.0139
1,fraud,0,1,0,0,0,0,3908.24,20827.74,0.8781
0,legit,1,0,0,1,0,0,25644.69,17147.69,0.0873
1,fraud,0,0,0,1,1,1,31.31,22802.44,0.1334
0,legit,0,0,0,1,1,0,35845.49,2030.2,0.0497
1,fraud,1,1,1,1,1,0,56.93,44516.17,0.8791
0,legit,0,0,0,0,1,0,1194.55,6488.28,0.0945
1,fraud,1,1,0,1,1,0,1303.66,41617.28,0.9427
0,legit,0,0,0,0,0,0,16399.01,10304.8,0.0986
1,fraud,1,1,0,1,1,0,24.88,46011.28,0.4912
0,legit,0,1,0,0,1,0,17369.45,30212.11,0.3668
1,fraud,0,0,1,0,0,0,1107.19,20868.73,0.1371
0,legit,1,0,0,0,0,0,922.44,54010.2,0.4079
1,fraud,1,1,0,0,0,1,2887.49,30765.05,0.2214
0,legit,0,0,0,0,0,0,594.31,23293.15,0.374
1,fraud,1,0,0,0,0,1,44.12,22582.05,0.1515
0,legit,1,0,0,0,0,0,15989.64,74189.53,0.6969
1,fraud,1,1,1,1,1,0,49.73,101961.83,0.7346
0,legit,0,0,0,1,0,0,26301.79,21859.57,0.1178
1,fraud,1,1,0,1,1,1,1353.24,51681.77,0.5624
0,legit,0,0,0,0,0,0,32355.89,41703.14,0.213
1,fraud,1,1,1,1,1,1,21.75,108287.14,0.5646
0,legit,0,0,0,0,0,0,38483.63,3721.45,0.1778
1,fraud,0,1,0,0,1,0,1.16,59046.03,0.735
0,legit,0,0,0,0,0,0,309.9,93190.42,0.6008
1,fraud,0,1,0,0,0,1,4053.18,11064.54,0.1019
0,legit,0,0,0,0,0,0,568.57,2574.93,0.0176
1,fraud,1,1,0,1,0,1,54.66,117779.15,0.7434
0,legit,0,0,0,0,0,0,31949.86,11394.72,0.2411
1,fraud,1,1,0,1,1,1,35.68,116950.87,0.8984
0,legit,0,0,0,0,0,0,1335.5,1702.64,0.0172
1,fraud,1,1,1,1,1,2,1002.88,118395.7,0.7057
0,legit,0,0,0,0,0,0,27863.22,12075.93,0.0829
1,fraud,0,1,0,1,1,2,1001.89,57635.25,0.6162
0,legit,0,0,0,0,0,0,1427.71,25367.94,0.1543
1,fraud,0,1,0,0,1,2,2183.23,35920.47,0.932
0,legit,1,0,0,0,0,0,22298.0,13501.01,0.1476
1,fraud,1,1,1,0,1,0,3927.71,108791.45,0.6231
0,legit,0,0,0,0,0,1,40177.49,13373.02,0.1057
1,fraud,1,1,0,0,1,1,738.14,158512.69,0.9416
0,legit,0,0,0,0,0,0,13717.01,37248.79,0.6401
1,fraud,1,1,0,0,0,2,1059.14,42201.05,0.8992
0,legit,0,1,0,0,0,0,7642.2,1509.13,0.0228
1,fraud,1,1,1,1,0,3,33.46,11236.62,0.4095
0,legit,1,0,0,0,0,0,7036.48,4825.85,0.125
1,fraud,1,1,1,1,1,0,32.58,168259.07,0.9589
0,legit,0,0,0,0,0,0,19678.28,8455.12,0.0814
1,fraud,0,1,1,1,1,1,39.28,45574.93,0.4381
0,legit,1,0,0,0,1,0,17450.94,8315.65,0.061
1,fraud,1,1,1,1,0,0,4604.16,51339.52,0.6146
0,legit,0,0,0,0,0,0,42227.54,26937.49,0.1922
1,fraud,1,1,0,0,0,2,41.24,141624.55,0.9457
0,legit,0,0,0,0,0,0,214.81,4403.17,0.0371
1,fraud,0,1,1,0,1,2,23.33,114250.65,0.8744
0,legit,0,0,0,0,0,0,22309.3,6657.26,0.0884
1,fraud,1,1,0,1,1,1,52.91,66510.33,0.4105
0,legit,0,0,0,0,0,0,508.86,98.88,0.0043
1,fraud,1,1,0,1,1,0,3488.68,100541.21,0.5656
0,legit,0,0,0,1,1,0,5320.4,12253.11,0.1258
1,fraud,1,0,1,1,1,0,92.86,11239.11,0.4166
0,legit,0,0,0,0,0,0,6007.87,1610.39,0.0525
1,fraud,1,1,0,1,1,2,1035.18,76801.51,0.8218
0,legit,0,0,0,0,0,0,35320.75,7078.49,0.0582
1,fraud,1,1,0,0,0,1,979.26,135952.27,0.7279
0,legit,0,0,0,0,0,0,18789.23,54850.85,0.4222
1,fraud,1,0,0,0,1,0,20.11,55922.27,0.9119
0,legit,0,0,0,0,0,0,604.72,6344.51,0.1604
1,fraud,1,0,0,1,1,2,1988.85,87869.14,0.9396
0,legit,0,0,0,0,0,0,31928.37,2572.41,0.0688
1,fraud,1,1,1,0,0,1,822.34,80894.41,0.6964
0,legit,0,0,0,1,0,0,2011.26,44104.01,0.4246
1,fraud,0,1,1,1,1,1,11.39,143306.0,0.9823
0,legit,0,0,0,0,0,0,18868.48,16360.74,0.1617
1,fraud,1,0,0,1,0,2,39.61,90653.7,0.8373
0,legit,0,0,0,0,0,1,1431.78,5718.0,0.1183
1,fraud,1,0,0,1,0,0,41.52,114351.04,0.8278
0,legit,0,0,0,1,0,0,4962.17,120.49,0.0019
1,fraud,1,1,1,0,1,2,8.23,99237.42,0.9071
0,legit,0,0,0,0,0,0,817.64,1618.66,0.0365
1,fraud,0,0,0,0,1,1,22.7,100322.38,0.7023
0,legit,0,0,0,0,0,0,35647.17,2424.1,0.0567
1,fraud,0,1,0,0,1,0,32.57,3372.2,0.0991
0,legit,0,0,0,0,0,0,1045.69,6129.73,0.0957
1,fraud,0,1,1,1,1,1,38.81,41401.38,0.2164
0,legit,0,0,0,0,0,0,744.94,6899.25,0.0792
1,fraud,1,1,1,1,1,1,53.36,77352.94,0.4674
0,legit,0,0,0,0,0,1,1346.18,1022.0,0.0453
1,fraud,1,1,1,1,1,0,10.81,91938.24,0.5307
0,legit,0,0,0,0,0,0,679.9,6573.73,0.1314
1,fraud,0,1,1,0,1,0,22.11,46030.25,0.4646
0,legit,0,0,0,0,0,0,1274.98,43266.64,0.5061
1,fraud,1,1,0,1,0,0,2299.29,14775.85,0.1694
0,legit,0,0,0,0,0,0,673.06,21607.01,0.1142
1,fraud,1,1,0,1,1,1,1002.13,35635.71,0.5414
0,legit,0,0,0,0,0,0,937.03,3331.73,0.1215
1,fraud,1,0,1,0,0,0,14.85,129739.31,0.9314
0,legit,0,0,0,1,0,0,13326.46,10892.27,0.1133
1,fraud,1,0,1,1,1,1,3437.38,26842.12,0.4207
0,legit,0,0,0,0,0,0,18902.04,21002.76,0.2494
1,fraud,0,1,1,1,0,0,55.28,12086.45,0.4874
0,legit,0,0,0,1,0,0,19057.47,16183.19,0.1645
1,fraud,1,1,1,1,0,0,3.99,103839.47,0.7792
0,legit,0,0,0,0,1,0,586.31,10493.17,0.104
1,fraud,1,1,0,0,1,1,24.12,135267.69,0.8385
0,legit,0,0,0,0,1,0,1376.75,6088.82,0.0323
1,fraud,0,1,0,0,1,3,535.22,40290.26,0.824
0,legit,0,0,0,0,0,1,1156.06,9998.43,0.1124
1,fraud,1,1,1,0,0,2,15.9,25337.16,0.2734
0,legit,0,0,0,0,0,0,789.84,35563.49,0.2093
1,fraud,1,1,0,0,1,2,17.97,24454.17,0.4888
0,legit,1,1,0,0,0,0,1617.95,15662.56,0.1208
1,fraud,1,1,0,0,0,0,844.15,122236.22,0.7597
0,legit,0,1,0,0,0,0,23.04,15796.49,0.2557
1,fraud,1,1,0,0,1,1,10.26,137879.61,0.8668
0,legit,0,0,0,1,0,0,429.13,51595.37,0.66
1,fraud,0,1,0,0,1,0,49.34,69225.17,0.5352
0,legit,0,0,0,1,0,0,40113.28,17381.07,0.2277
1,fraud,1,1,1,1,0,2,5211.77,56839.63,0.4424
0,legit,0,0,0,1,0,0,29845.17,23951.91,0.1812
1,fraud,1,1,0,0,0,0,28.21,13119.21,0.5511
